Match,Round,Source,Attack,Defense,Vitality,Eccentricity
54,9.0,Random2,0.0,0.0,0.0,-0.03
54,9.0,DQL_vitality,0.0,0.0,0.0,-0.03
54,10.0,Random0,0.0,0.0,1.0,-0.03
54,10.0,Random1,1.0,0.0,1.0,-0.03
54,10.0,Random2,0.0,0.0,0.0,-0.03
54,10.0,DQL_vitality,2.0,1.0,1.0,0.0
54,10.0,Random0,,,,-0.03
54,10.0,Random1,,,,-0.03
54,11.0,DQL_vitality,0.0,0.0,1.0,-0.03
54,11.0,Random0,0.0,0.0,1.0,-0.03
54,11.0,Random1,3.0,0.0,1.0,0.0
54,11.0,Random2,0.0,0.0,0.0,-0.03
54,11.0,DQL_vitality,,,,-0.03
54,11.0,Random0,,,,-0.03
54,12.0,Random1,0.0,0.0,1.0,0.0
54,12.0,Random2,0.0,0.0,1.0,-0.03
54,12.0,DQL_vitality,3.0,0.0,1.0,-0.03
54,12.0,Random0,0.0,0.0,0.0,-0.03
54,12.0,Random2,,,,-0.03
54,12.0,DQL_vitality,,,,-0.03
55,1.0,Random2,0.0,0.0,1.0,-0.03
55,1.0,DQL_vitality,3.0,0.0,1.0,0.0
55,1.0,Random0,0.0,0.0,0.0,-0.03
55,1.0,Random1,0.0,0.0,0.0,-0.03
55,1.0,Random2,,,,-0.03
55,2.0,DQL_vitality,0.0,0.0,1.0,-0.03
55,2.0,Random0,0.0,0.0,1.0,-0.03
55,2.0,Random1,3.0,0.0,1.0,0.0
55,2.0,Random2,0.0,0.0,0.0,-0.03
55,2.0,DQL_vitality,,,,-0.03
55,2.0,Random0,,,,-0.03
55,3.0,Random1,1.0,2.0,2.0,0.0
55,3.0,Random2,0.0,0.0,0.0,-0.03
55,3.0,DQL_vitality,0.0,0.0,0.0,-0.03
55,3.0,Random0,0.0,2.0,1.0,-0.03
55,3.0,Random1,,,,0.0
55,3.0,Random0,,,,-0.03
55,4.0,Random1,3.0,0.0,1.0,0.0
55,4.0,Random2,0.0,0.0,0.0,-0.03
55,4.0,DQL_vitality,0.0,0.0,0.0,-0.03
55,4.0,Random0,0.0,0.0,0.0,-0.03
55,5.0,Random1,3.0,0.0,1.0,0.0
55,5.0,Random2,0.0,0.0,0.0,-0.03
55,5.0,DQL_vitality,0.0,0.0,0.0,-0.03
55,5.0,Random0,0.0,0.0,0.0,-0.03
55,6.0,Random1,1.0,0.0,1.0,-0.03
55,6.0,Random2,0.0,0.0,0.0,-0.03
55,6.0,DQL_vitality,2.0,1.0,1.0,0.0
55,6.0,Random0,0.0,0.0,0.0,-0.03
55,6.0,Random1,,,,-0.03
55,7.0,DQL_vitality,0.0,0.0,1.0,-0.03
55,7.0,Random0,1.0,2.0,2.0,0.0
55,7.0,Random1,2.0,0.0,1.0,-0.03
55,7.0,Random2,0.0,0.0,0.0,-0.03
55,7.0,DQL_vitality,,,,-0.03
55,7.0,Random0,,,,0.0
55,7.0,Random1,,,,-0.03
55,8.0,Random0,3.0,0.0,1.0,0.0
55,8.0,Random1,0.0,0.0,0.0,-0.03
55,8.0,Random2,0.0,0.0,0.0,-0.03
55,8.0,DQL_vitality,0.0,0.0,0.0,-0.03
55,9.0,Random0,3.0,0.0,1.0,0.0
55,9.0,Random1,0.0,0.0,0.0,-0.03
55,9.0,Random2,0.0,0.0,0.0,-0.03
55,9.0,DQL_vitality,0.0,0.0,0.0,-0.03
55,10.0,Random0,0.0,0.0,1.0,-0.03
55,10.0,Random1,3.0,0.0,1.0,0.0
55,10.0,Random2,0.0,0.0,0.0,-0.03
55,10.0,DQL_vitality,0.0,0.0,0.0,-0.03
55,10.0,Random0,,,,-0.03
55,11.0,Random1,3.0,0.0,1.0,0.0
55,11.0,Random2,0.0,0.0,0.0,-0.03
55,11.0,DQL_vitality,0.0,0.0,0.0,-0.03
55,11.0,Random0,0.0,0.0,0.0,-0.03
55,12.0,Random1,0.0,0.0,1.0,-0.03
55,12.0,Random2,3.0,0.0,1.0,0.0
55,12.0,DQL_vitality,0.0,0.0,0.0,-0.03
55,12.0,Random0,0.0,0.0,0.0,-0.03
55,12.0,Random1,,,,-0.03
55,13.0,Random2,0.0,0.0,1.0,-0.03
55,13.0,DQL_vitality,3.0,0.0,1.0,0.0
55,13.0,Random0,0.0,0.0,0.0,-0.03
55,13.0,Random1,0.0,0.0,0.0,-0.03
55,13.0,Random2,,,,-0.03
55,14.0,DQL_vitality,0.0,0.0,1.0,-0.03
55,14.0,Random0,1.0,0.0,1.0,-0.03
55,14.0,Random1,0.0,0.0,0.0,-0.03
55,14.0,Random2,2.0,1.0,1.0,0.0
55,14.0,DQL_vitality,,,,-0.03
55,14.0,Random0,,,,-0.03
55,15.0,Random2,0.0,0.0,1.0,-0.03
55,15.0,DQL_vitality,1.0,0.0,1.0,-0.03
55,15.0,Random0,0.0,0.0,0.0,-0.03
55,15.0,Random1,2.0,1.0,1.0,0.0
55,15.0,Random2,,,,-0.03
55,15.0,DQL_vitality,,,,-0.03
56,1.0,Random0,2.0,0.0,1.0,-0.03
56,1.0,Random1,0.0,0.0,0.0,-0.03
56,1.0,Random2,0.0,0.0,0.0,-0.03
56,1.0,DQL_vitality,1.0,2.0,1.0,0.0
56,1.0,Random0,,,,-0.03
56,2.0,DQL_vitality,1.0,0.0,1.0,-0.03
56,2.0,Random0,0.0,0.0,0.0,-0.03
56,2.0,Random1,0.0,1.0,1.0,-0.03
56,2.0,Random2,2.0,1.0,1.0,0.0
56,2.0,DQL_vitality,,,,-0.03
56,2.0,Random1,,,,-0.03
56,3.0,Random2,0.0,0.0,1.0,-0.03
56,3.0,DQL_vitality,3.0,0.0,1.0,0.0
56,3.0,Random0,0.0,0.0,0.0,-0.03
56,3.0,Random1,0.0,0.0,0.0,-0.03
56,3.0,Random2,,,,-0.03
56,4.0,DQL_vitality,0.0,0.0,1.0,-0.03
56,4.0,Random0,3.0,0.0,1.0,0.0
56,4.0,Random1,0.0,0.0,0.0,-0.03
56,4.0,Random2,0.0,0.0,0.0,-0.03
56,4.0,DQL_vitality,,,,-0.03
56,5.0,Random0,0.0,0.0,1.0,-0.03
56,5.0,Random1,0.0,0.0,1.0,-0.03
56,5.0,Random2,3.0,0.0,1.0,0.0
56,5.0,DQL_vitality,0.0,0.0,0.0,-0.03
56,5.0,Random0,,,,-0.03
56,5.0,Random1,,,,-0.03
56,6.0,Random2,3.0,0.0,1.0,0.0
56,6.0,DQL_vitality,0.0,0.0,0.0,-0.03
56,6.0,Random0,0.0,0.0,0.0,-0.03
56,6.0,Random1,0.0,0.0,0.0,-0.03
56,7.0,Random2,2.0,0.0,1.0,-0.03
56,7.0,DQL_vitality,0.0,0.0,0.0,-0.03
56,7.0,Random0,0.0,0.0,0.0,-0.03
56,7.0,Random1,1.0,2.0,1.0,0.0
56,7.0,Random2,,,,-0.03
56,8.0,Random1,1.0,0.0,1.0,-0.03
56,8.0,Random2,0.0,0.0,0.0,-0.03
56,8.0,DQL_vitality,2.0,1.0,1.0,0.0
56,8.0,Random0,0.0,0.0,0.0,-0.03
56,8.0,Random1,,,,-0.03
56,9.0,DQL_vitality,3.0,0.0,2.0,0.0
56,9.0,Random0,0.0,0.0,1.0,-0.03
56,9.0,Random1,0.0,0.0,1.0,-0.03
56,9.0,Random2,0.0,0.0,1.0,-0.03
56,9.0,DQL_vitality,,,,0.0
56,9.0,Random0,,,,-0.03
56,9.0,Random1,,,,-0.03
56,9.0,Random2,,,,-0.03
56,10.0,DQL_vitality,0.0,0.0,1.0,-0.03
56,10.0,Random0,0.0,0.0,1.0,-0.03
56,10.0,Random1,3.0,0.0,1.0,0.0
56,10.0,Random2,0.0,0.0,0.0,-0.03
56,10.0,DQL_vitality,,,,-0.03
56,10.0,Random0,,,,-0.03
56,11.0,Random1,0.0,0.0,1.0,-0.03
56,11.0,Random2,1.0,0.0,1.0,-0.03
56,11.0,DQL_vitality,0.0,0.0,0.0,-0.03
56,11.0,Random0,2.0,1.0,1.0,0.0
56,11.0,Random1,,,,-0.03
56,11.0,Random2,,,,-0.03
56,12.0,Random0,0.0,0.0,1.0,-0.03
56,12.0,Random1,3.0,0.0,1.0,0.0
56,12.0,Random2,0.0,0.0,0.0,-0.03
56,12.0,DQL_vitality,0.0,0.0,0.0,-0.03
56,12.0,Random0,,,,-0.03
56,13.0,Random1,0.0,0.0,1.0,-0.03
56,13.0,Random2,0.0,0.0,1.0,-0.03
56,13.0,DQL_vitality,3.0,0.0,1.0,0.0
56,13.0,Random0,0.0,0.0,0.0,-0.03
56,13.0,Random1,,,,-0.03
56,13.0,Random2,,,,-0.03
56,14.0,DQL_vitality,0.0,0.0,1.0,-0.03
56,14.0,Random0,3.0,0.0,1.0,0.0
56,14.0,Random1,0.0,0.0,0.0,-0.03
56,14.0,Random2,0.0,0.0,0.0,-0.03
56,14.0,DQL_vitality,,,,-0.03
56,15.0,Random0,0.0,0.0,1.0,-0.03
56,15.0,Random1,3.0,0.0,1.0,0.0
56,15.0,Random2,0.0,0.0,0.0,-0.03
56,15.0,DQL_vitality,0.0,0.0,0.0,-0.03
56,15.0,Random0,,,,-0.03
56,16.0,Random1,3.0,0.0,1.0,0.0
56,16.0,Random2,0.0,0.0,0.0,-0.03
56,16.0,DQL_vitality,0.0,0.0,0.0,-0.03
56,16.0,Random0,0.0,0.0,0.0,-0.03
57,1.0,DQL_vitality,0.0,0.0,1.0,-0.03
57,1.0,Random0,0.0,0.0,1.0,-0.03
57,1.0,Random1,3.0,0.0,1.0,0.0
57,1.0,Random2,0.0,0.0,0.0,-0.03
57,1.0,DQL_vitality,,,,-0.03
57,1.0,Random0,,,,-0.03
57,2.0,Random1,1.0,0.0,1.0,-0.03
57,2.0,Random2,0.0,0.0,0.0,-0.03
57,2.0,DQL_vitality,2.0,1.0,1.0,0.0
57,2.0,Random0,0.0,0.0,0.0,-0.03
57,2.0,Random1,,,,-0.03
57,3.0,DQL_vitality,1.0,2.0,2.0,0.0
57,3.0,Random0,2.0,0.0,1.0,-0.03
57,3.0,Random1,0.0,0.0,0.0,-0.03
57,3.0,Random2,0.0,0.0,0.0,-0.03
57,3.0,DQL_vitality,,,,0.0
57,3.0,Random0,,,,-0.03
57,4.0,DQL_vitality,0.0,0.0,1.0,-0.03
57,4.0,Random0,3.0,0.0,1.0,0.0
57,4.0,Random1,0.0,0.0,0.0,-0.03
57,4.0,Random2,0.0,0.0,0.0,-0.03
57,4.0,DQL_vitality,,,,-0.03
57,5.0,Random0,1.0,0.0,1.0,-0.03
57,5.0,Random1,0.0,0.0,0.0,-0.03
57,5.0,Random2,2.0,1.0,1.0,0.0
57,5.0,DQL_vitality,0.0,0.0,0.0,-0.03
57,5.0,Random0,,,,-0.03
57,6.0,Random2,1.0,1.0,2.0,-0.03
57,6.0,DQL_vitality,0.0,0.0,0.0,-0.03
57,6.0,Random0,0.0,1.0,1.0,-0.03
57,6.0,Random1,1.0,2.0,2.0,0.0
57,6.0,Random2,,,,-0.03
57,6.0,Random0,,,,-0.03
57,6.0,Random1,,,,0.0
57,6.0,Random2,,,,-0.03
57,7.0,Random1,0.0,0.0,1.0,-0.03
57,7.0,Random2,3.0,0.0,1.0,0.0
57,7.0,DQL_vitality,0.0,0.0,0.0,-0.03
57,7.0,Random0,0.0,0.0,0.0,-0.03
57,7.0,Random1,,,,-0.03
57,8.0,Random2,3.0,0.0,1.0,0.0
57,8.0,DQL_vitality,0.0,0.0,0.0,-0.03
57,8.0,Random0,0.0,0.0,0.0,-0.03
57,8.0,Random1,0.0,0.0,0.0,-0.03
57,9.0,Random2,0.0,0.0,1.0,-0.03
57,9.0,DQL_vitality,1.0,2.0,2.0,0.0
57,9.0,Random0,0.0,0.0,0.0,-0.03
57,9.0,Random1,1.0,1.0,1.0,-0.03
57,9.0,Random2,,,,-0.03
57,9.0,DQL_vitality,,,,0.0
57,9.0,Random1,,,,-0.03
57,10.0,DQL_vitality,1.0,2.0,2.0,0.0
57,10.0,Random0,0.0,0.0,0.0,-0.03
57,10.0,Random1,1.0,1.0,1.0,-0.03
57,10.0,Random2,0.0,0.0,0.0,-0.03
57,10.0,DQL_vitality,,,,0.0
57,10.0,Random1,,,,-0.03
57,11.0,DQL_vitality,1.0,2.0,2.0,0.0
57,11.0,Random0,2.0,0.0,1.0,-0.03
57,11.0,Random1,0.0,0.0,0.0,-0.03
57,11.0,Random2,0.0,0.0,0.0,-0.03
57,11.0,DQL_vitality,,,,0.0
57,11.0,Random0,,,,-0.03
57,12.0,DQL_vitality,1.0,0.0,1.0,-0.03
57,12.0,Random0,0.0,0.0,0.0,-0.03
57,12.0,Random1,2.0,1.0,1.0,0.0
57,12.0,Random2,0.0,0.0,0.0,-0.03
57,12.0,DQL_vitality,,,,-0.03
57,13.0,Random1,3.0,0.0,1.0,0.0
57,13.0,Random2,0.0,0.0,0.0,-0.03
57,13.0,DQL_vitality,0.0,0.0,0.0,-0.03
57,13.0,Random0,0.0,0.0,0.0,-0.03
58,1.0,Random1,2.0,1.0,2.0,0.0
58,1.0,Random2,0.0,0.0,1.0,-0.03
58,1.0,DQL_vitality,1.0,0.0,1.0,-0.03
58,1.0,Random0,0.0,0.0,0.0,-0.03
58,1.0,Random1,,,,0.0
58,1.0,Random2,,,,-0.03
58,1.0,DQL_vitality,,,,-0.03
58,2.0,Random1,0.0,0.0,1.0,-0.03
58,2.0,Random2,3.0,0.0,1.0,0.0
58,2.0,DQL_vitality,0.0,0.0,0.0,-0.03
58,2.0,Random0,0.0,0.0,0.0,-0.03
58,2.0,Random1,,,,-0.03
58,3.0,Random2,0.0,0.0,1.0,-0.03
58,3.0,DQL_vitality,0.0,0.0,1.0,-0.03
58,3.0,Random0,0.0,0.0,1.0,-0.03
58,3.0,Random1,3.0,0.0,1.0,0.0
58,3.0,Random2,,,,-0.03
58,3.0,DQL_vitality,,,,-0.03
58,3.0,Random0,,,,-0.03
58,4.0,Random1,0.0,0.0,1.0,-0.03
58,4.0,Random2,3.0,0.0,1.0,0.0
58,4.0,DQL_vitality,0.0,0.0,0.0,-0.03
58,4.0,Random0,0.0,0.0,0.0,-0.03
58,4.0,Random1,,,,-0.03
58,5.0,Random2,0.0,0.0,1.0,-0.03
58,5.0,DQL_vitality,3.0,0.0,1.0,0.0
58,5.0,Random0,0.0,0.0,0.0,-0.03
58,5.0,Random1,0.0,0.0,0.0,-0.03
58,5.0,Random2,,,,-0.03
58,6.0,DQL_vitality,0.0,0.0,1.0,-0.03
58,6.0,Random0,0.0,0.0,1.0,-0.03
58,6.0,Random1,3.0,0.0,1.0,0.0
58,6.0,Random2,0.0,0.0,0.0,-0.03
58,6.0,DQL_vitality,,,,-0.03
58,6.0,Random0,,,,-0.03
58,7.0,Random1,0.0,0.0,1.0,-0.03
58,7.0,Random2,0.0,0.0,1.0,-0.03
58,7.0,DQL_vitality,3.0,0.0,1.0,0.0
58,7.0,Random0,0.0,0.0,0.0,-0.03
58,7.0,Random1,,,,-0.03
58,7.0,Random2,,,,-0.03
58,8.0,DQL_vitality,0.0,0.0,1.0,-0.03
58,8.0,Random0,0.0,0.0,1.0,-0.03
58,8.0,Random1,0.0,0.0,1.0,-0.03
58,8.0,Random2,3.0,0.0,1.0,0.0
58,8.0,DQL_vitality,,,,-0.03
58,8.0,Random0,,,,-0.03
58,8.0,Random1,,,,-0.03
58,9.0,Random2,1.0,0.0,1.0,-0.03
58,9.0,DQL_vitality,0.0,0.0,0.0,-0.03
58,9.0,Random0,2.0,1.0,1.0,0.0
58,9.0,Random1,0.0,0.0,0.0,-0.03
58,9.0,Random2,,,,-0.03
58,10.0,Random0,3.0,0.0,1.0,0.0
58,10.0,Random1,0.0,0.0,0.0,-0.03
58,10.0,Random2,0.0,0.0,0.0,-0.03
58,10.0,DQL_vitality,0.0,0.0,0.0,-0.03
58,11.0,Random0,3.0,0.0,1.0,0.0
58,11.0,Random1,0.0,0.0,0.0,-0.03
58,11.0,Random2,0.0,0.0,0.0,-0.03
58,11.0,DQL_vitality,0.0,0.0,0.0,-0.03
58,12.0,Random0,3.0,0.0,1.0,0.0
58,12.0,Random1,0.0,0.0,0.0,-0.03
58,12.0,Random2,0.0,0.0,0.0,-0.03
58,12.0,DQL_vitality,0.0,0.0,0.0,-0.03
58,13.0,Random0,0.0,0.0,1.0,-0.03
58,13.0,Random1,1.0,2.0,2.0,0.0
58,13.0,Random2,2.0,0.0,1.0,-0.03
58,13.0,DQL_vitality,0.0,0.0,0.0,-0.03
58,13.0,Random0,,,,-0.03
58,13.0,Random1,,,,0.0
58,13.0,Random2,,,,-0.03
58,14.0,Random1,3.0,0.0,1.0,0.0
58,14.0,Random2,0.0,0.0,0.0,-0.03
58,14.0,DQL_vitality,0.0,0.0,0.0,-0.03
58,14.0,Random0,0.0,0.0,0.0,-0.03
59,1.0,Random2,0.0,0.0,1.0,-0.03
59,1.0,DQL_vitality,0.0,0.0,1.0,-0.03
59,1.0,Random0,0.0,0.0,1.0,-0.03
59,1.0,Random1,3.0,0.0,1.0,0.0
59,1.0,Random2,,,,-0.03
59,1.0,DQL_vitality,,,,-0.03
59,1.0,Random0,,,,-0.03
59,2.0,Random1,1.0,2.0,2.0,0.0
59,2.0,Random2,2.0,0.0,1.0,-0.03
59,2.0,DQL_vitality,0.0,0.0,0.0,-0.03
59,2.0,Random0,0.0,0.0,0.0,-0.03
59,2.0,Random1,,,,0.0
59,2.0,Random2,,,,-0.03
59,3.0,Random1,0.0,0.0,1.0,-0.03
59,3.0,Random2,3.0,0.0,1.0,0.0
59,3.0,DQL_vitality,0.0,0.0,0.0,-0.03
59,3.0,Random0,0.0,0.0,0.0,-0.03
59,3.0,Random1,,,,-0.03
59,4.0,Random2,2.0,1.0,2.0,0.0
59,4.0,DQL_vitality,1.0,0.0,1.0,-0.03
59,4.0,Random0,0.0,0.0,0.0,-0.03
59,4.0,Random1,0.0,1.0,1.0,-0.03
59,4.0,Random2,,,,0.0
59,4.0,DQL_vitality,,,,-0.03
59,4.0,Random1,,,,-0.03
59,5.0,Random2,3.0,0.0,1.0,0.0
59,5.0,DQL_vitality,0.0,0.0,0.0,-0.03
59,5.0,Random0,0.0,0.0,0.0,-0.03
59,5.0,Random1,0.0,0.0,0.0,-0.03
59,6.0,Random2,0.0,0.0,1.0,-0.03
59,6.0,DQL_vitality,1.0,0.0,1.0,-0.03
59,6.0,Random0,0.0,0.0,0.0,-0.03
59,6.0,Random1,2.0,1.0,1.0,0.0
59,6.0,Random2,,,,-0.03
59,6.0,DQL_vitality,,,,-0.03
59,7.0,Random1,0.0,0.0,1.0,-0.03
59,7.0,Random2,3.0,0.0,1.0,0.0
59,7.0,DQL_vitality,0.0,0.0,0.0,-0.03
59,7.0,Random0,0.0,0.0,0.0,-0.03
59,7.0,Random1,,,,-0.03
59,8.0,Random2,0.0,0.0,1.0,-0.03
59,8.0,DQL_vitality,0.0,0.0,1.0,-0.03
59,8.0,Random0,3.0,0.0,1.0,0.0
59,8.0,Random1,0.0,0.0,0.0,-0.03
59,8.0,Random2,,,,-0.03
59,8.0,DQL_vitality,,,,-0.03
59,9.0,Random0,3.0,0.0,1.0,0.0
59,9.0,Random1,0.0,0.0,0.0,-0.03
59,9.0,Random2,0.0,0.0,0.0,-0.03
59,9.0,DQL_vitality,0.0,0.0,0.0,-0.03
59,10.0,Random0,3.0,0.0,1.0,0.0
59,10.0,Random1,0.0,0.0,0.0,-0.03
59,10.0,Random2,0.0,0.0,0.0,-0.03
59,10.0,DQL_vitality,0.0,0.0,0.0,-0.03
59,11.0,Random0,0.0,0.0,1.0,-0.03
59,11.0,Random1,3.0,0.0,1.0,0.0
59,11.0,Random2,0.0,0.0,0.0,-0.03
59,11.0,DQL_vitality,0.0,0.0,0.0,-0.03
59,11.0,Random0,,,,-0.03
59,12.0,Random1,3.0,0.0,1.0,0.0
59,12.0,Random2,0.0,0.0,0.0,-0.03
59,12.0,DQL_vitality,0.0,0.0,0.0,-0.03
59,12.0,Random0,0.0,0.0,0.0,-0.03
59,13.0,Random1,0.0,0.0,1.0,0.0
59,13.0,Random2,3.0,0.0,1.0,-0.03
59,13.0,DQL_vitality,0.0,0.0,0.0,-0.03
59,13.0,Random0,0.0,0.0,0.0,-0.03
59,13.0,Random2,,,,-0.03
60,1.0,Random2,0.0,0.0,1.0,-0.03
60,1.0,DQL_vitality,0.0,0.0,1.0,-0.03
60,1.0,Random0,3.0,0.0,1.0,0.0
60,1.0,Random1,0.0,0.0,0.0,-0.03
60,1.0,Random2,,,,-0.03
60,1.0,DQL_vitality,,,,-0.03
60,2.0,Random0,0.0,0.0,1.0,-0.03
60,2.0,Random1,1.0,2.0,2.0,0.0
60,2.0,Random2,2.0,0.0,1.0,-0.03
60,2.0,DQL_vitality,0.0,0.0,0.0,-0.03
60,2.0,Random0,,,,-0.03
60,2.0,Random1,,,,0.0
60,2.0,Random2,,,,-0.03
60,3.0,Random1,3.0,0.0,1.0,0.0
60,3.0,Random2,0.0,0.0,0.0,-0.03
60,3.0,DQL_vitality,0.0,0.0,0.0,-0.03
60,3.0,Random0,0.0,0.0,0.0,-0.03
60,4.0,Random1,0.0,0.0,1.0,-0.03
60,4.0,Random2,1.0,0.0,1.0,-0.03
60,4.0,DQL_vitality,0.0,0.0,0.0,-0.03
60,4.0,Random0,2.0,1.0,1.0,0.0
60,4.0,Random1,,,,-0.03
60,4.0,Random2,,,,-0.03
60,5.0,Random0,0.0,0.0,1.0,-0.03
60,5.0,Random1,3.0,0.0,1.0,0.0
60,5.0,Random2,0.0,0.0,0.0,-0.03
60,5.0,DQL_vitality,0.0,0.0,0.0,-0.03
60,5.0,Random0,,,,-0.03
60,6.0,Random1,0.0,0.0,1.0,-0.03
60,6.0,Random2,3.0,0.0,1.0,0.0
60,6.0,DQL_vitality,0.0,0.0,0.0,-0.03
60,6.0,Random0,0.0,0.0,0.0,-0.03
60,6.0,Random1,,,,-0.03
60,7.0,Random2,3.0,0.0,1.0,0.0
60,7.0,DQL_vitality,0.0,0.0,0.0,-0.03
60,7.0,Random0,0.0,0.0,0.0,-0.03
60,7.0,Random1,0.0,0.0,0.0,-0.03
60,8.0,Random2,1.0,0.0,1.0,-0.03
60,8.0,DQL_vitality,0.0,0.0,0.0,-0.03
60,8.0,Random0,2.0,1.0,1.0,0.0
60,8.0,Random1,0.0,0.0,0.0,-0.03
60,8.0,Random2,,,,-0.03
60,9.0,Random0,3.0,0.0,1.0,0.0
60,9.0,Random1,0.0,0.0,0.0,-0.03
60,9.0,Random2,0.0,0.0,0.0,-0.03
60,9.0,DQL_vitality,0.0,0.0,0.0,-0.03
60,10.0,Random0,3.0,0.0,1.0,0.0
60,10.0,Random1,0.0,0.0,0.0,-0.03
60,10.0,Random2,0.0,0.0,0.0,-0.03
60,10.0,DQL_vitality,0.0,0.0,0.0,-0.03
60,11.0,Random0,0.0,0.0,1.0,0.0
60,11.0,Random1,3.0,0.0,1.0,-0.03
60,11.0,Random2,0.0,0.0,0.0,-0.03
60,11.0,DQL_vitality,0.0,0.0,0.0,-0.03
60,11.0,Random1,,,,-0.03
61,1.0,DQL_vitality,0.0,0.0,1.0,-0.03
61,1.0,Random0,1.0,2.0,2.0,0.0
61,1.0,Random1,0.0,0.0,0.0,-0.03
61,1.0,Random2,1.0,1.0,1.0,-0.03
61,1.0,DQL_vitality,,,,-0.03
61,1.0,Random0,,,,0.0
61,1.0,Random2,,,,-0.03
61,2.0,Random0,3.0,0.0,1.0,0.0
61,2.0,Random1,0.0,0.0,0.0,-0.03
61,2.0,Random2,0.0,0.0,0.0,-0.03
61,2.0,DQL_vitality,0.0,0.0,0.0,-0.03
61,3.0,Random0,3.0,0.0,1.0,0.0
61,3.0,Random1,0.0,0.0,0.0,-0.03
61,3.0,Random2,0.0,0.0,0.0,-0.03
61,3.0,DQL_vitality,0.0,0.0,0.0,-0.03
61,4.0,Random0,0.0,0.0,1.0,-0.03
61,4.0,Random1,0.0,0.0,1.0,-0.03
61,4.0,Random2,3.0,0.0,1.0,0.0
61,4.0,DQL_vitality,0.0,0.0,0.0,-0.03
61,4.0,Random0,,,,-0.03
61,4.0,Random1,,,,-0.03
61,5.0,Random2,0.0,0.0,1.0,-0.03
61,5.0,DQL_vitality,3.0,0.0,1.0,0.0
61,5.0,Random0,0.0,0.0,0.0,-0.03
61,5.0,Random1,0.0,0.0,0.0,-0.03
61,5.0,Random2,,,,-0.03
61,6.0,DQL_vitality,0.0,0.0,1.0,-0.03
61,6.0,Random0,3.0,0.0,1.0,0.0
61,6.0,Random1,0.0,0.0,0.0,-0.03
61,6.0,Random2,0.0,0.0,0.0,-0.03
61,6.0,DQL_vitality,,,,-0.03
61,7.0,Random0,0.0,0.0,1.0,-0.03
61,7.0,Random1,0.0,0.0,1.0,-0.03
61,7.0,Random2,3.0,0.0,1.0,0.0
61,7.0,DQL_vitality,0.0,0.0,0.0,-0.03
61,7.0,Random0,,,,-0.03
61,7.0,Random1,,,,-0.03
61,8.0,Random2,2.0,1.0,2.0,0.0
61,8.0,DQL_vitality,1.0,0.0,1.0,-0.03
61,8.0,Random0,0.0,0.0,0.0,-0.03
61,8.0,Random1,0.0,1.0,1.0,-0.03
61,8.0,Random2,,,,0.0
61,8.0,DQL_vitality,,,,-0.03
61,8.0,Random1,,,,-0.03
61,9.0,Random2,2.0,0.0,1.0,-0.03
61,9.0,DQL_vitality,0.0,0.0,0.0,-0.03
61,9.0,Random0,0.0,0.0,0.0,-0.03
61,9.0,Random1,1.0,2.0,1.0,0.0
61,9.0,Random2,,,,-0.03
61,10.0,Random1,2.0,1.0,2.0,0.0
61,10.0,Random2,0.0,0.0,0.0,-0.03
61,10.0,DQL_vitality,0.0,1.0,1.0,-0.03
61,10.0,Random0,0.0,1.0,1.0,-0.03
61,10.0,Random1,,,,0.0
61,10.0,DQL_vitality,,,,-0.03
61,10.0,Random0,,,,-0.03
61,11.0,Random1,2.0,1.0,2.0,0.0
61,11.0,Random2,0.0,0.0,1.0,-0.03
61,11.0,DQL_vitality,1.0,0.0,1.0,-0.03
61,11.0,Random0,0.0,0.0,0.0,-0.03
61,11.0,Random1,,,,0.0
61,11.0,Random2,,,,-0.03
61,11.0,DQL_vitality,,,,-0.03
61,12.0,Random1,3.0,0.0,1.0,0.0
61,12.0,Random2,0.0,0.0,0.0,-0.03
61,12.0,DQL_vitality,0.0,0.0,0.0,-0.03
61,12.0,Random0,0.0,0.0,0.0,-0.03
61,13.0,Random1,0.0,0.0,1.0,-0.03
61,13.0,Random2,1.0,0.0,1.0,0.0
61,13.0,DQL_vitality,0.0,0.0,0.0,-0.03
61,13.0,Random0,1.0,1.0,1.0,0.0
61,13.0,Random1,,,,-0.03
62,1.0,Random0,0.0,0.0,1.0,-0.03
62,1.0,Random1,0.0,0.0,1.0,-0.03
62,1.0,Random2,3.0,0.0,1.0,0.0
62,1.0,DQL_vitality,0.0,0.0,0.0,-0.03
62,1.0,Random0,,,,-0.03
62,1.0,Random1,,,,-0.03
62,2.0,Random2,1.0,2.0,2.0,0.0
62,2.0,DQL_vitality,2.0,0.0,1.0,-0.03
62,2.0,Random0,0.0,0.0,0.0,-0.03
62,2.0,Random1,0.0,0.0,0.0,-0.03
62,2.0,Random2,,,,0.0
62,2.0,DQL_vitality,,,,-0.03
62,3.0,Random2,2.0,1.0,2.0,0.0
62,3.0,DQL_vitality,0.0,0.0,1.0,-0.03
62,3.0,Random0,1.0,0.0,1.0,-0.03
62,3.0,Random1,0.0,0.0,0.0,-0.03
62,3.0,Random2,,,,0.0
62,3.0,DQL_vitality,,,,-0.03
62,3.0,Random0,,,,-0.03
62,4.0,Random2,0.0,0.0,1.0,-0.03
62,4.0,DQL_vitality,0.0,0.0,1.0,-0.03
62,4.0,Random0,3.0,0.0,1.0,0.0
